experiment,dataset,model,test_auc,test_logloss,train_time_sec,qps,num_params,status,HR@5,Recall@5,NDCG@5,MRR@5,Precision@5,HR@10,Recall@10,NDCG@10,MRR@10,Precision@10,HR@20,Recall@20,NDCG@20,MRR@20,Precision@20,din_train_time,lgb_train_time,din_num_params,lgb_num_params
exp2_method_compare,ml-1m,DIN,0.9521772912330081,0.29945628238539906,794.3343160152435,18234.16495485683,460279,success,0.5844370860927153,0.5844370860927153,0.42209642716576223,0.36812913907284767,0.11688741721854305,0.7235099337748344,0.7235099337748344,0.466492975404082,0.3861209660464628,0.07235099337748344,0.8460264900662252,0.8460264900662252,0.4978743429186638,0.3949529133284105,0.04230132450331126,,,,
exp2_method_compare,ml-1m,GRU4Rec,0.9508279195420414,0.30367050506983295,982.0500345230103,14093.3003967606,466673,success,0.5629139072847682,0.5629139072847682,0.3975227256635103,0.34318432671081683,0.11258278145695363,0.7268211920529801,0.7268211920529801,0.45075594542406133,0.3652797487648481,0.07268211920529802,0.8493377483443708,0.8493377483443708,0.4816657005862851,0.37373030240324895,0.04246688741721854,,,,
exp2_method_compare,ml-1m,SASRec,0.9645740621430675,0.25376557423835194,1492.917867898941,13647.885746466189,545073,success,0.6506622516556292,0.6506622516556292,0.49909121765514897,0.4487030905077262,0.13013245033112583,0.7748344370860927,0.7748344370860927,0.539992800974291,0.46601164196362876,0.07748344370860927,0.8758278145695364,0.8758278145695364,0.5654245707745787,0.472941075459759,0.04379139072847682,,,,
exp2_method_compare,ml-1m,NARM,0.9525415417272209,0.29889586890012226,868.2378618717194,12474.213512457045,483185,success,0.5761589403973509,0.5761589403973509,0.4101323636135587,0.35499448123620314,0.11523178807947018,0.7317880794701986,0.7317880794701986,0.4607361249207463,0.37604922211710295,0.07317880794701986,0.8543046357615894,0.8543046357615894,0.4920873777706007,0.3848513399754609,0.04271523178807947,,,,
exp2_method_compare,ml-1m,AvgPool,0.9458881953030125,0.310703770426648,1365.1534197330475,21364.425130923388,441713,success,0.5413907284768212,0.5413907284768212,0.3893182942978889,0.3387693156732892,0.10827814569536424,0.6870860927152318,0.6870860927152318,0.437210953630754,0.35899361400189217,0.06870860927152318,0.8394039735099338,0.8394039735099338,0.4760355506609724,0.36981867408403346,0.04197019867549669,,,,
exp2_method_compare,ml-1m,LightGBM,0.7977855115204888,0.4671402760483197,125.48094940185547,,15500,success,0.18543046357615894,0.18543046357615894,0.11791556830105965,0.0957505518763797,0.03708609271523179,0.35596026490066224,0.35596026490066224,0.17271135793179646,0.11815213392200148,0.03559602649006623,0.5811258278145696,0.5811258278145696,0.22898201394564022,0.13326288018593443,0.02905629139072848,,,,
exp2_hybrid,ml-1m,DIN+LightGBM,0.9515602513570649,0.32725749340278554,1198.0844061374664,,464216,success,0.5811258278145696,0.5811258278145696,0.4181497282370498,0.3638520971302428,0.11622516556291392,0.7317880794701986,0.7317880794701986,0.4664567938426506,0.38355145590244927,0.07317880794701986,0.8410596026490066,0.8410596026490066,0.4943117870342578,0.3913147698309955,0.04205298013245033,794.3343160152435,403.7500901222229,460279.0,3937.0
