experiment,dataset,model,test_auc,test_logloss,train_time_sec,qps,num_params,status,HR@5,Recall@5,NDCG@5,MRR@5,Precision@5,HR@10,Recall@10,NDCG@10,MRR@10,Precision@10,HR@20,Recall@20,NDCG@20,MRR@20,Precision@20,din_train_time,lgb_train_time,din_num_params,lgb_num_params,feature_importance_top20,feature_names
exp2_method_compare,ml-1m,DIN,0.9522620943013765,0.2985447615719672,800.291056394577,16586.347472626407,460279,success,0.5778145695364238,0.5778145695364238,0.40364897267592437,0.34635761589403974,0.11556291390728476,0.7185430463576159,0.7185430463576159,0.44927036580834107,0.3652455849889625,0.07185430463576159,0.8410596026490066,0.8410596026490066,0.48031426260603716,0.3738052681234616,0.04205298013245033,,,,,,
exp2_method_compare,ml-1m,LightGBM,0.7977855115204888,0.4671402760483197,126.92950463294983,,15500,success,0.18543046357615894,0.18543046357615894,0.11791556830105965,0.0957505518763797,0.03708609271523179,0.35596026490066224,0.35596026490066224,0.17271135793179646,0.11815213392200148,0.03559602649006623,0.5811258278145696,0.5811258278145696,0.22898201394564022,0.13326288018593443,0.02905629139072848,,,,,,
exp2_hybrid,ml-1m,DIN+LightGBM,0.9523510978471371,0.293407535553736,1708.6562945842743,,462573,success,0.5778145695364238,0.5778145695364238,0.4021357668480774,0.34415011037527593,0.11556291390728476,0.7135761589403974,0.7135761589403974,0.4460881923984375,0.3623075002627983,0.07135761589403974,0.8410596026490066,0.8410596026490066,0.4784001710106564,0.3712225690068195,0.04205298013245033,800.291056394577,908.3652381896973,460279.0,2294.0,"{'din_score': 16984489.548761368, 'item_popularity': 294405.95372390747, 'genre_match': 64764.50881195068, 'year_match': 48732.85541152954, 'item_genre_count': 31232.010036468506, 'item_genre': 17188.55980873108, 'seq_length': 15879.108415603638, 'din_emb_20': 15424.72310256958, 'item_year': 15006.439819335938, 'din_emb_17': 13702.81686592102, 'din_emb_50': 10584.841276168823, 'seq_unique_items': 6907.0803146362305, 'hist_genre_std': 5686.91979598999, 'din_emb_34': 5681.376489639282, 'din_emb_63': 5097.882570266724, 'din_emb_9': 4208.922700881958, 'din_emb_55': 4143.157844543457, 'din_emb_61': 3730.4505500793457, 'din_emb_16': 3727.2106590270996, 'user_activity': 3542.9657974243164}","['user_age', 'user_gender', 'user_occupation', 'user_activity', 'item_year', 'item_genre', 'item_genre_count', 'item_popularity', 'seq_length', 'seq_unique_items', 'seq_avg_popularity', 'seq_recency', 'time_hour', 'time_dow', 'time_weekend', 'time_position', 'genre_match', 'year_match', 'hist_genre_mean', 'hist_genre_std']"
