experiment,dataset,variant,attention_type,enhanced_mlp,test_auc,test_logloss,best_valid_auc,train_time_sec,qps,num_params,status,HR@5,Recall@5,NDCG@5,MRR@5,Precision@5,HR@10,Recall@10,NDCG@10,MRR@10,Precision@10,HR@20,Recall@20,NDCG@20,MRR@20,Precision@20
exp3_ablation,ml-100k,DIN-Base,base,False,0.9011532735624767,0.455246052713155,0.9033896186123322,94.41665482521057,25992.665623672103,340615,success,0.3684210526315789,0.3684210526315789,0.22577352887763005,0.17859649122807017,0.07368421052631578,0.6105263157894737,0.6105263157894737,0.304953192942383,0.2118170426065163,0.06105263157894737,0.7789473684210526,0.7789473684210526,0.34797822696180464,0.22382350106034316,0.03894736842105263
exp3_ablation,ml-100k,DIN-TimeDec,time_decay,False,0.911358705894545,0.4695318440788363,0.9137300450187273,119.82639050483704,25117.74898486161,340615,success,0.47368421052631576,0.47368421052631576,0.32692678192529445,0.2789473684210526,0.09473684210526315,0.6631578947368421,0.6631578947368421,0.3913629416852309,0.3074227234753551,0.0663157894736842,0.8105263157894737,0.8105263157894737,0.4291459683633753,0.31809428228606984,0.04052631578947368
exp3_ablation,ml-100k,DIN-MultiHead,multi_head,False,0.886423435698875,0.5992208361840415,0.9020349035387728,95.05071878433228,20328.162023508587,430192,success,0.4421052631578947,0.4421052631578947,0.31689383882141126,0.27543859649122804,0.08842105263157894,0.6,0.6,0.36806101767477906,0.2966332497911445,0.06,0.7368421052631579,0.7368421052631579,0.4020670923741583,0.30564562028958314,0.03684210526315789
exp3_ablation,ml-100k,DIN-Enhanced,base,True,0.9039357381661243,0.5816289213368155,0.9057573341537319,112.14681053161621,29549.97271732536,575752,success,0.4105263157894737,0.4105263157894737,0.24814757228709,0.19614035087719298,0.08210526315789474,0.5578947368421052,0.5578947368421052,0.2956016252026614,0.2155889724310777,0.05578947368421052,0.7578947368421053,0.7578947368421053,0.34541889009389437,0.22891229961174558,0.037894736842105266
exp3_ablation,ml-100k,DIN-Full,time_decay,True,0.9165144478804933,0.5707513653711823,0.9184065141742044,143.33534336090088,26899.024151045243,575752,success,0.49473684210526314,0.49473684210526314,0.32487564254673307,0.2691228070175438,0.09894736842105263,0.7157894736842105,0.7157894736842105,0.3944720657571639,0.29677109440267335,0.07157894736842105,0.8421052631578947,0.8421052631578947,0.42737788905795715,0.3063317519570574,0.042105263157894736
